date,station_complex_id,station_complex,latitude,longitude,morning_ridership,hotspot,cafe_density_400m
2023-11-08,399,68 St-Hunter College (6),40.768143,-73.96387,1709.0,1,26
2023-11-17,399,68 St-Hunter College (6),40.768143,-73.96387,123.0,0,26
2023-11-23,399,68 St-Hunter College (6),40.768143,-73.96387,5.0,0,26
2024-01-15,399,68 St-Hunter College (6),40.768143,-73.96387,352.0,0,26
2024-02-29,399,68 St-Hunter College (6),40.768143,-73.96387,348.0,0,26
2024-03-05,399,68 St-Hunter College (6),40.768143,-73.96387,2192.0,1,26
2024-04-05,399,68 St-Hunter College (6),40.768143,-73.96387,219.0,0,26
2024-04-16,399,68 St-Hunter College (6),40.768143,-73.96387,495.0,0,26
2024-05-03,399,68 St-Hunter College (6),40.768143,-73.96387,613.0,0,26
2024-05-07,399,68 St-Hunter College (6),40.768143,-73.96387,1286.0,1,26
2024-05-17,399,68 St-Hunter College (6),40.768143,-73.96387,40.0,0,26
2024-05-24,399,68 St-Hunter College (6),40.768143,-73.96387,861.0,0,26
2024-05-31,399,68 St-Hunter College (6),40.768143,-73.96387,807.0,0,26
2024-06-03,399,68 St-Hunter College (6),40.768143,-73.96387,1565.0,1,26
2024-06-13,399,68 St-Hunter College (6),40.768143,-73.96387,653.0,0,26
2024-06-18,399,68 St-Hunter College (6),40.768143,-73.96387,236.0,0,26
2024-06-20,399,68 St-Hunter College (6),40.768143,-73.96387,117.0,0,26
2024-06-21,399,68 St-Hunter College (6),40.768143,-73.96387,1232.0,1,26
2024-06-28,399,68 St-Hunter College (6),40.768143,-73.96387,364.0,0,26
2024-08-28,399,68 St-Hunter College (6),40.768143,-73.96387,644.0,0,26
2024-08-29,399,68 St-Hunter College (6),40.768143,-73.96387,34.0,0,26
2024-09-04,399,68 St-Hunter College (6),40.768143,-73.96387,1375.0,1,26
2024-09-05,399,68 St-Hunter College (6),40.768143,-73.96387,2418.0,1,26
2024-09-13,399,68 St-Hunter College (6),40.768143,-73.96387,1528.0,1,26
2024-09-28,399,68 St-Hunter College (6),40.768143,-73.96387,404.0,0,26
2024-10-14,399,68 St-Hunter College (6),40.768143,-73.96387,15.0,0,26
2024-11-21,399,68 St-Hunter College (6),40.768143,-73.96387,775.0,0,26
2024-11-22,399,68 St-Hunter College (6),40.768143,-73.96387,672.0,0,26
2024-12-03,399,68 St-Hunter College (6),40.768143,-73.96387,787.0,0,26
2024-12-13,399,68 St-Hunter College (6),40.768143,-73.96387,1575.0,1,26
2024-12-26,399,68 St-Hunter College (6),40.768143,-73.96387,492.0,0,26
2024-12-31,399,68 St-Hunter College (6),40.768143,-73.96387,763.0,0,26
2021-05-21,403,33 St (6),40.746082,-73.98208,193.0,0,66
2021-05-26,403,33 St (6),40.746082,-73.98208,1237.0,1,66
2021-06-10,403,33 St (6),40.746082,-73.98208,342.0,0,66
2021-06-21,403,33 St (6),40.746082,-73.98208,1164.0,0,66
2021-06-30,403,33 St (6),40.746082,-73.98208,1298.0,1,66
2021-08-25,403,33 St (6),40.746082,-73.98208,100.0,0,66
2021-10-15,403,33 St (6),40.746082,-73.98208,73.0,0,66
2021-10-26,403,33 St (6),40.746082,-73.98208,2610.0,1,66
2021-10-27,403,33 St (6),40.746082,-73.98208,245.0,0,66
2021-11-17,403,33 St (6),40.746082,-73.98208,18.0,0,66
2021-11-18,403,33 St (6),40.746082,-73.98208,1635.0,1,66
2021-12-02,403,33 St (6),40.746082,-73.98208,65.0,0,66
2021-12-16,403,33 St (6),40.746082,-73.98208,229.0,0,66
2021-12-22,403,33 St (6),40.746082,-73.98208,495.0,0,66
2022-01-04,403,33 St (6),40.746082,-73.98208,490.0,0,66
2022-01-26,403,33 St (6),40.746082,-73.98208,1188.0,1,66
2022-02-07,403,33 St (6),40.746082,-73.98208,1221.0,1,66
2022-02-08,403,33 St (6),40.746082,-73.98208,1222.0,1,66
2022-02-09,403,33 St (6),40.746082,-73.98208,777.0,0,66
2022-02-10,403,33 St (6),40.746082,-73.98208,252.0,0,66
2022-02-18,403,33 St (6),40.746082,-73.98208,1572.0,1,66
2022-03-02,403,33 St (6),40.746082,-73.98208,2023.0,1,66
2022-03-08,403,33 St (6),40.746082,-73.98208,2250.0,1,66
2022-03-15,403,33 St (6),40.746082,-73.98208,2579.0,1,66
2022-03-29,403,33 St (6),40.746082,-73.98208,1872.0,1,66
2022-04-07,403,33 St (6),40.746082,-73.98208,130.0,0,66
2022-04-20,403,33 St (6),40.746082,-73.98208,744.0,0,66
2022-04-21,403,33 St (6),40.746082,-73.98208,26.0,0,66
2022-04-27,403,33 St (6),40.746082,-73.98208,1643.0,1,66
2022-05-31,403,33 St (6),40.746082,-73.98208,1309.0,1,66
2022-06-01,403,33 St (6),40.746082,-73.98208,1383.0,1,66
2022-07-18,403,33 St (6),40.746082,-73.98208,1767.0,1,66
2022-08-05,403,33 St (6),40.746082,-73.98208,100.0,0,66
2022-08-08,403,33 St (6),40.746082,-73.98208,1030.0,0,66
2022-08-09,403,33 St (6),40.746082,-73.98208,2419.0,1,66
2022-08-30,403,33 St (6),40.746082,-73.98208,1237.0,1,66
2022-09-13,403,33 St (6),40.746082,-73.98208,2125.0,1,66
2023-05-11,403,33 St (6),40.746082,-73.98208,857.0,0,66
2023-06-14,403,33 St (6),40.746082,-73.98208,745.0,0,66
2023-09-27,403,33 St (6),40.746082,-73.98208,1941.0,1,66
2023-10-04,403,33 St (6),40.746082,-73.98208,315.0,0,66
2023-10-17,403,33 St (6),40.746082,-73.98208,1770.0,1,66
2023-11-02,403,33 St (6),40.746082,-73.98208,2370.0,1,66
2023-11-03,403,33 St (6),40.746082,-73.98208,322.0,0,66
2023-11-08,403,33 St (6),40.746082,-73.98208,913.0,0,66
2023-11-23,403,33 St (6),40.746082,-73.98208,10.0,0,66
2024-01-15,403,33 St (6),40.746082,-73.98208,1069.0,0,66
2024-02-29,403,33 St (6),40.746082,-73.98208,1691.0,1,66
2024-03-05,403,33 St (6),40.746082,-73.98208,3788.0,1,66
2024-04-05,403,33 St (6),40.746082,-73.98208,1475.0,1,66
2024-04-16,403,33 St (6),40.746082,-73.98208,1534.0,1,66
2024-05-03,403,33 St (6),40.746082,-73.98208,1430.0,1,66
2024-05-07,403,33 St (6),40.746082,-73.98208,3260.0,1,66
2024-05-17,403,33 St (6),40.746082,-73.98208,103.0,0,66
2024-05-24,403,33 St (6),40.746082,-73.98208,1409.0,1,66
2024-05-31,403,33 St (6),40.746082,-73.98208,1751.0,1,66
2024-06-03,403,33 St (6),40.746082,-73.98208,2603.0,1,66
2024-06-13,403,33 St (6),40.746082,-73.98208,1277.0,1,66
2024-06-18,403,33 St (6),40.746082,-73.98208,90.0,0,66
2024-06-20,403,33 St (6),40.746082,-73.98208,636.0,0,66
2024-06-21,403,33 St (6),40.746082,-73.98208,1543.0,1,66
2024-06-28,403,33 St (6),40.746082,-73.98208,1156.0,0,66
2024-08-28,403,33 St (6),40.746082,-73.98208,2586.0,1,66
2024-08-29,403,33 St (6),40.746082,-73.98208,1074.0,0,66
2024-09-04,403,33 St (6),40.746082,-73.98208,1905.0,1,66
2024-09-05,403,33 St (6),40.746082,-73.98208,1821.0,1,66
2024-09-13,403,33 St (6),40.746082,-73.98208,3200.0,1,66
2024-09-28,403,33 St (6),40.746082,-73.98208,419.0,0,66
2024-11-21,403,33 St (6),40.746082,-73.98208,337.0,0,66
2024-11-22,403,33 St (6),40.746082,-73.98208,977.0,0,66
2024-12-03,403,33 St (6),40.746082,-73.98208,709.0,0,66
2024-12-07,403,33 St (6),40.746082,-73.98208,11.0,0,66
2024-12-13,403,33 St (6),40.746082,-73.98208,424.0,0,66
2024-12-26,403,33 St (6),40.746082,-73.98208,1203.0,1,66
2024-12-31,403,33 St (6),40.746082,-73.98208,729.0,0,66
2021-05-21,404,28 St (6),40.74307,-73.98426,46.0,0,64
2021-05-26,404,28 St (6),40.74307,-73.98426,699.0,0,64
2021-06-10,404,28 St (6),40.74307,-73.98426,51.0,0,64
2021-06-21,404,28 St (6),40.74307,-73.98426,647.0,0,64
2021-06-30,404,28 St (6),40.74307,-73.98426,722.0,0,64
2021-08-25,404,28 St (6),40.74307,-73.98426,292.0,0,64
2021-10-15,404,28 St (6),40.74307,-73.98426,81.0,0,64
2021-10-26,404,28 St (6),40.74307,-73.98426,1412.0,1,64
2021-10-27,404,28 St (6),40.74307,-73.98426,82.0,0,64
2021-11-17,404,28 St (6),40.74307,-73.98426,383.0,0,64
2021-11-18,404,28 St (6),40.74307,-73.98426,1023.0,0,64
2021-11-19,404,28 St (6),40.74307,-73.98426,217.0,0,64
2021-12-02,404,28 St (6),40.74307,-73.98426,42.0,0,64
2021-12-16,404,28 St (6),40.74307,-73.98426,288.0,0,64
2021-12-22,404,28 St (6),40.74307,-73.98426,190.0,0,64
2022-01-04,404,28 St (6),40.74307,-73.98426,248.0,0,64
2022-01-26,404,28 St (6),40.74307,-73.98426,917.0,0,64
2022-02-07,404,28 St (6),40.74307,-73.98426,1273.0,1,64
2022-02-08,404,28 St (6),40.74307,-73.98426,1134.0,0,64
2022-02-09,404,28 St (6),40.74307,-73.98426,974.0,0,64
2022-02-10,404,28 St (6),40.74307,-73.98426,319.0,0,64
2022-02-18,404,28 St (6),40.74307,-73.98426,1146.0,0,64
2022-03-02,404,28 St (6),40.74307,-73.98426,1262.0,1,64
2022-03-08,404,28 St (6),40.74307,-73.98426,1524.0,1,64
2022-03-15,404,28 St (6),40.74307,-73.98426,1336.0,1,64
2022-03-29,404,28 St (6),40.74307,-73.98426,1841.0,1,64
2022-04-07,404,28 St (6),40.74307,-73.98426,25.0,0,64
2022-04-20,404,28 St (6),40.74307,-73.98426,61.0,0,64
2022-04-27,404,28 St (6),40.74307,-73.98426,1298.0,1,64
2022-05-31,404,28 St (6),40.74307,-73.98426,336.0,0,64
2022-06-01,404,28 St (6),40.74307,-73.98426,1952.0,1,64
2022-07-18,404,28 St (6),40.74307,-73.98426,921.0,0,64
2022-08-08,404,28 St (6),40.74307,-73.98426,114.0,0,64
2022-08-09,404,28 St (6),40.74307,-73.98426,1619.0,1,64
2022-08-30,404,28 St (6),40.74307,-73.98426,564.0,0,64
2022-09-13,404,28 St (6),40.74307,-73.98426,1744.0,1,64
2023-05-11,404,28 St (6),40.74307,-73.98426,96.0,0,64
2023-06-14,404,28 St (6),40.74307,-73.98426,1078.0,0,64
2023-09-27,404,28 St (6),40.74307,-73.98426,1587.0,1,64
2023-10-04,404,28 St (6),40.74307,-73.98426,635.0,0,64
2023-10-17,404,28 St (6),40.74307,-73.98426,2108.0,1,64
2023-11-02,404,28 St (6),40.74307,-73.98426,1256.0,1,64
2023-11-03,404,28 St (6),40.74307,-73.98426,699.0,0,64
2023-11-08,404,28 St (6),40.74307,-73.98426,1846.0,1,64
2023-11-17,404,28 St (6),40.74307,-73.98426,22.0,0,64
2023-11-23,404,28 St (6),40.74307,-73.98426,8.0,0,64
2024-01-15,404,28 St (6),40.74307,-73.98426,902.0,0,64
2024-02-29,404,28 St (6),40.74307,-73.98426,770.0,0,64
2024-03-05,404,28 St (6),40.74307,-73.98426,3135.0,1,64
2024-04-05,404,28 St (6),40.74307,-73.98426,1593.0,1,64
2024-04-16,404,28 St (6),40.74307,-73.98426,82.0,0,64
2024-05-03,404,28 St (6),40.74307,-73.98426,817.0,0,64
2024-05-07,404,28 St (6),40.74307,-73.98426,1516.0,1,64
2024-05-17,404,28 St (6),40.74307,-73.98426,218.0,0,64
2024-05-24,404,28 St (6),40.74307,-73.98426,1015.0,0,64
2024-05-31,404,28 St (6),40.74307,-73.98426,1100.0,0,64
2024-06-03,404,28 St (6),40.74307,-73.98426,2018.0,1,64
2024-06-13,404,28 St (6),40.74307,-73.98426,556.0,0,64
2024-06-18,404,28 St (6),40.74307,-73.98426,741.0,0,64
2024-06-20,404,28 St (6),40.74307,-73.98426,704.0,0,64
2024-06-21,404,28 St (6),40.74307,-73.98426,1691.0,1,64
2024-06-28,404,28 St (6),40.74307,-73.98426,464.0,0,64
2024-08-28,404,28 St (6),40.74307,-73.98426,997.0,0,64
2024-08-29,404,28 St (6),40.74307,-73.98426,4.0,0,64
2024-09-04,404,28 St (6),40.74307,-73.98426,1171.0,0,64
2024-09-05,404,28 St (6),40.74307,-73.98426,2457.0,1,64
2024-09-13,404,28 St (6),40.74307,-73.98426,1784.0,1,64
2024-09-28,404,28 St (6),40.74307,-73.98426,408.0,0,64
2024-11-21,404,28 St (6),40.74307,-73.98426,1742.0,1,64
2024-11-22,404,28 St (6),40.74307,-73.98426,989.0,0,64
2024-12-03,404,28 St (6),40.74307,-73.98426,314.0,0,64
2024-12-13,404,28 St (6),40.74307,-73.98426,1724.0,1,64
2024-12-26,404,28 St (6),40.74307,-73.98426,703.0,0,64
2024-12-31,404,28 St (6),40.74307,-73.98426,1063.0,0,64
2021-05-21,405,23 St (6),40.739864,-73.9866,36.0,0,43
2021-05-26,405,23 St (6),40.739864,-73.9866,994.0,0,43
2021-06-10,405,23 St (6),40.739864,-73.9866,239.0,0,43
2021-06-21,405,23 St (6),40.739864,-73.9866,811.0,0,43
2021-06-30,405,23 St (6),40.739864,-73.9866,1114.0,0,43
2021-08-25,405,23 St (6),40.739864,-73.9866,322.0,0,43
2021-10-15,405,23 St (6),40.739864,-73.9866,201.0,0,43
2021-10-19,405,23 St (6),40.739864,-73.9866,16.0,0,43
2021-10-26,405,23 St (6),40.739864,-73.9866,1901.0,1,43
2021-11-17,405,23 St (6),40.739864,-73.9866,96.0,0,43
2021-11-18,405,23 St (6),40.739864,-73.9866,2075.0,1,43
2021-12-02,405,23 St (6),40.739864,-73.9866,586.0,0,43
2021-12-16,405,23 St (6),40.739864,-73.9866,407.0,0,43
2021-12-22,405,23 St (6),40.739864,-73.9866,343.0,0,43
2022-01-04,405,23 St (6),40.739864,-73.9866,148.0,0,43
2022-01-26,405,23 St (6),40.739864,-73.9866,1124.0,0,43
2022-02-07,405,23 St (6),40.739864,-73.9866,1513.0,1,43
2022-02-08,405,23 St (6),40.739864,-73.9866,998.0,0,43
2022-02-09,405,23 St (6),40.739864,-73.9866,1153.0,0,43
2022-02-10,405,23 St (6),40.739864,-73.9866,500.0,0,43
2022-02-18,405,23 St (6),40.739864,-73.9866,1486.0,1,43
2022-03-02,405,23 St (6),40.739864,-73.9866,1611.0,1,43
2022-03-08,405,23 St (6),40.739864,-73.9866,2076.0,1,43
2022-03-15,405,23 St (6),40.739864,-73.9866,1526.0,1,43
2022-03-29,405,23 St (6),40.739864,-73.9866,1729.0,1,43
2022-04-07,405,23 St (6),40.739864,-73.9866,246.0,0,43
2022-04-27,405,23 St (6),40.739864,-73.9866,1384.0,1,43
2022-05-31,405,23 St (6),40.739864,-73.9866,138.0,0,43
2022-06-01,405,23 St (6),40.739864,-73.9866,2124.0,1,43
2022-07-18,405,23 St (6),40.739864,-73.9866,586.0,0,43
2022-08-05,405,23 St (6),40.739864,-73.9866,392.0,0,43
2022-08-08,405,23 St (6),40.739864,-73.9866,244.0,0,43
2022-08-09,405,23 St (6),40.739864,-73.9866,902.0,0,43
2022-08-30,405,23 St (6),40.739864,-73.9866,1224.0,1,43
2022-09-13,405,23 St (6),40.739864,-73.9866,2880.0,1,43
2023-05-11,405,23 St (6),40.739864,-73.9866,684.0,0,43
2023-06-14,405,23 St (6),40.739864,-73.9866,2383.0,1,43
2023-09-27,405,23 St (6),40.739864,-73.9866,2670.0,1,43
2023-10-04,405,23 St (6),40.739864,-73.9866,124.0,0,43
2023-10-17,405,23 St (6),40.739864,-73.9866,1606.0,1,43
2023-11-02,405,23 St (6),40.739864,-73.9866,1565.0,1,43
2023-11-03,405,23 St (6),40.739864,-73.9866,857.0,0,43
2023-11-08,405,23 St (6),40.739864,-73.9866,2658.0,1,43
2023-11-23,405,23 St (6),40.739864,-73.9866,32.0,0,43
2024-01-15,405,23 St (6),40.739864,-73.9866,955.0,0,43
2024-02-29,405,23 St (6),40.739864,-73.9866,1108.0,0,43
2024-03-05,405,23 St (6),40.739864,-73.9866,2422.0,1,43
2024-04-05,405,23 St (6),40.739864,-73.9866,392.0,0,43
2024-04-16,405,23 St (6),40.739864,-73.9866,163.0,0,43
2024-05-03,405,23 St (6),40.739864,-73.9866,1154.0,0,43
2024-05-07,405,23 St (6),40.739864,-73.9866,2535.0,1,43
2024-05-17,405,23 St (6),40.739864,-73.9866,42.0,0,43
2024-05-24,405,23 St (6),40.739864,-73.9866,1447.0,1,43
2024-05-31,405,23 St (6),40.739864,-73.9866,1317.0,1,43
2024-06-03,405,23 St (6),40.739864,-73.9866,1641.0,1,43
2024-06-13,405,23 St (6),40.739864,-73.9866,1255.0,1,43
2024-06-18,405,23 St (6),40.739864,-73.9866,740.0,0,43
2024-06-20,405,23 St (6),40.739864,-73.9866,462.0,0,43
2024-06-21,405,23 St (6),40.739864,-73.9866,2165.0,1,43
2024-06-28,405,23 St (6),40.739864,-73.9866,1512.0,1,43
2024-08-28,405,23 St (6),40.739864,-73.9866,1223.0,1,43
2024-08-29,405,23 St (6),40.739864,-73.9866,67.0,0,43
2024-09-04,405,23 St (6),40.739864,-73.9866,2082.0,1,43
2024-09-05,405,23 St (6),40.739864,-73.9866,921.0,0,43
2024-09-13,405,23 St (6),40.739864,-73.9866,2421.0,1,43
2024-09-28,405,23 St (6),40.739864,-73.9866,366.0,0,43
2024-11-16,405,23 St (6),40.739864,-73.9866,13.0,0,43
2024-11-21,405,23 St (6),40.739864,-73.9866,1442.0,1,43
2024-11-22,405,23 St (6),40.739864,-73.9866,1893.0,1,43
2024-12-03,405,23 St (6),40.739864,-73.9866,338.0,0,43
2024-12-13,405,23 St (6),40.739864,-73.9866,2089.0,1,43
2024-12-26,405,23 St (6),40.739864,-73.9866,665.0,0,43
2024-12-31,405,23 St (6),40.739864,-73.9866,1278.0,1,43
2021-05-21,407,Astor Pl (6),40.730053,-73.99107,166.0,0,58
2021-05-26,407,Astor Pl (6),40.730053,-73.99107,561.0,0,58
2021-06-10,407,Astor Pl (6),40.730053,-73.99107,134.0,0,58
2021-06-21,407,Astor Pl (6),40.730053,-73.99107,411.0,0,58
2021-06-30,407,Astor Pl (6),40.730053,-73.99107,473.0,0,58
2021-08-25,407,Astor Pl (6),40.730053,-73.99107,253.0,0,58
2021-10-15,407,Astor Pl (6),40.730053,-73.99107,32.0,0,58
2021-10-19,407,Astor Pl (6),40.730053,-73.99107,24.0,0,58
2021-10-26,407,Astor Pl (6),40.730053,-73.99107,1416.0,1,58
2021-10-27,407,Astor Pl (6),40.730053,-73.99107,411.0,0,58
2021-11-17,407,Astor Pl (6),40.730053,-73.99107,149.0,0,58
2021-11-18,407,Astor Pl (6),40.730053,-73.99107,735.0,0,58
2021-12-02,407,Astor Pl (6),40.730053,-73.99107,30.0,0,58
2021-12-16,407,Astor Pl (6),40.730053,-73.99107,41.0,0,58
2021-12-22,407,Astor Pl (6),40.730053,-73.99107,84.0,0,58
2022-01-04,407,Astor Pl (6),40.730053,-73.99107,236.0,0,58
2022-01-26,407,Astor Pl (6),40.730053,-73.99107,989.0,0,58
2022-02-07,407,Astor Pl (6),40.730053,-73.99107,1261.0,1,58
2022-02-08,407,Astor Pl (6),40.730053,-73.99107,569.0,0,58
2022-02-09,407,Astor Pl (6),40.730053,-73.99107,1329.0,1,58
2022-02-10,407,Astor Pl (6),40.730053,-73.99107,345.0,0,58
2022-02-18,407,Astor Pl (6),40.730053,-73.99107,753.0,0,58
2022-03-02,407,Astor Pl (6),40.730053,-73.99107,1551.0,1,58
2022-03-08,407,Astor Pl (6),40.730053,-73.99107,1709.0,1,58
2022-03-15,407,Astor Pl (6),40.730053,-73.99107,1372.0,1,58
2022-03-29,407,Astor Pl (6),40.730053,-73.99107,1518.0,1,58
2022-04-07,407,Astor Pl (6),40.730053,-73.99107,36.0,0,58
2022-04-27,407,Astor Pl (6),40.730053,-73.99107,1189.0,1,58
2022-05-31,407,Astor Pl (6),40.730053,-73.99107,58.0,0,58
2022-06-01,407,Astor Pl (6),40.730053,-73.99107,1390.0,1,58
2022-07-18,407,Astor Pl (6),40.730053,-73.99107,817.0,0,58
2022-08-05,407,Astor Pl (6),40.730053,-73.99107,116.0,0,58
2022-08-08,407,Astor Pl (6),40.730053,-73.99107,271.0,0,58
2022-08-09,407,Astor Pl (6),40.730053,-73.99107,1262.0,1,58
2022-08-30,407,Astor Pl (6),40.730053,-73.99107,682.0,0,58
2022-09-13,407,Astor Pl (6),40.730053,-73.99107,2240.0,1,58
2023-05-11,407,Astor Pl (6),40.730053,-73.99107,751.0,0,58
2023-06-14,407,Astor Pl (6),40.730053,-73.99107,1311.0,1,58
2023-09-27,407,Astor Pl (6),40.730053,-73.99107,188.0,0,58
2023-10-04,407,Astor Pl (6),40.730053,-73.99107,401.0,0,58
2023-10-17,407,Astor Pl (6),40.730053,-73.99107,2206.0,1,58
2023-11-02,407,Astor Pl (6),40.730053,-73.99107,333.0,0,58
2023-11-03,407,Astor Pl (6),40.730053,-73.99107,839.0,0,58
2023-11-08,407,Astor Pl (6),40.730053,-73.99107,2348.0,1,58
2023-11-23,407,Astor Pl (6),40.730053,-73.99107,277.0,0,58
2024-01-15,407,Astor Pl (6),40.730053,-73.99107,525.0,0,58
2024-02-29,407,Astor Pl (6),40.730053,-73.99107,286.0,0,58
2024-03-05,407,Astor Pl (6),40.730053,-73.99107,1678.0,1,58
2024-04-05,407,Astor Pl (6),40.730053,-73.99107,415.0,0,58
2024-04-16,407,Astor Pl (6),40.730053,-73.99107,44.0,0,58
2024-05-03,407,Astor Pl (6),40.730053,-73.99107,1513.0,1,58
2024-05-07,407,Astor Pl (6),40.730053,-73.99107,2169.0,1,58
2024-05-17,407,Astor Pl (6),40.730053,-73.99107,13.0,0,58
2024-05-24,407,Astor Pl (6),40.730053,-73.99107,921.0,0,58
2024-05-31,407,Astor Pl (6),40.730053,-73.99107,992.0,0,58
2024-06-03,407,Astor Pl (6),40.730053,-73.99107,1488.0,1,58
2024-06-13,407,Astor Pl (6),40.730053,-73.99107,703.0,0,58
2024-06-18,407,Astor Pl (6),40.730053,-73.99107,1160.0,0,58
2024-06-20,407,Astor Pl (6),40.730053,-73.99107,283.0,0,58
2024-06-21,407,Astor Pl (6),40.730053,-73.99107,1265.0,1,58
2024-06-28,407,Astor Pl (6),40.730053,-73.99107,1003.0,0,58
2024-08-28,407,Astor Pl (6),40.730053,-73.99107,1782.0,1,58
2024-08-29,407,Astor Pl (6),40.730053,-73.99107,65.0,0,58
2024-09-04,407,Astor Pl (6),40.730053,-73.99107,1136.0,0,58
2024-09-05,407,Astor Pl (6),40.730053,-73.99107,1665.0,1,58
2024-09-13,407,Astor Pl (6),40.730053,-73.99107,1207.0,1,58
2024-09-28,407,Astor Pl (6),40.730053,-73.99107,119.0,0,58
2024-11-16,407,Astor Pl (6),40.730053,-73.99107,2.0,0,58
2024-11-21,407,Astor Pl (6),40.730053,-73.99107,121.0,0,58
2024-11-22,407,Astor Pl (6),40.730053,-73.99107,594.0,0,58
2024-12-03,407,Astor Pl (6),40.730053,-73.99107,672.0,0,58
2024-12-13,407,Astor Pl (6),40.730053,-73.99107,1001.0,0,58
2024-12-26,407,Astor Pl (6),40.730053,-73.99107,139.0,0,58
2024-12-31,407,Astor Pl (6),40.730053,-73.99107,409.0,0,58
2021-05-21,409,Spring St (6),40.7223,-73.99714,88.0,0,65
2021-05-26,409,Spring St (6),40.7223,-73.99714,414.0,0,65
2021-06-10,409,Spring St (6),40.7223,-73.99714,65.0,0,65
2021-06-21,409,Spring St (6),40.7223,-73.99714,473.0,0,65
2021-06-30,409,Spring St (6),40.7223,-73.99714,316.0,0,65
2021-08-25,409,Spring St (6),40.7223,-73.99714,114.0,0,65
2021-10-15,409,Spring St (6),40.7223,-73.99714,111.0,0,65
2021-10-26,409,Spring St (6),40.7223,-73.99714,564.0,0,65
2021-10-27,409,Spring St (6),40.7223,-73.99714,72.0,0,65
2021-11-17,409,Spring St (6),40.7223,-73.99714,205.0,0,65
2021-11-18,409,Spring St (6),40.7223,-73.99714,364.0,0,65
2021-12-16,409,Spring St (6),40.7223,-73.99714,24.0,0,65
2021-12-22,409,Spring St (6),40.7223,-73.99714,55.0,0,65
2022-01-04,409,Spring St (6),40.7223,-73.99714,60.0,0,65
2022-01-26,409,Spring St (6),40.7223,-73.99714,499.0,0,65
2022-02-07,409,Spring St (6),40.7223,-73.99714,441.0,0,65
2022-02-08,409,Spring St (6),40.7223,-73.99714,214.0,0,65
2022-02-09,409,Spring St (6),40.7223,-73.99714,448.0,0,65
2022-02-10,409,Spring St (6),40.7223,-73.99714,168.0,0,65
2022-02-18,409,Spring St (6),40.7223,-73.99714,566.0,0,65
2022-03-02,409,Spring St (6),40.7223,-73.99714,420.0,0,65
2022-03-08,409,Spring St (6),40.7223,-73.99714,747.0,0,65
2022-03-15,409,Spring St (6),40.7223,-73.99714,723.0,0,65
2022-03-29,409,Spring St (6),40.7223,-73.99714,732.0,0,65
2022-04-07,409,Spring St (6),40.7223,-73.99714,77.0,0,65
2022-04-27,409,Spring St (6),40.7223,-73.99714,362.0,0,65
2022-05-31,409,Spring St (6),40.7223,-73.99714,114.0,0,65
2022-06-01,409,Spring St (6),40.7223,-73.99714,609.0,0,65
2022-07-18,409,Spring St (6),40.7223,-73.99714,681.0,0,65
2022-08-05,409,Spring St (6),40.7223,-73.99714,14.0,0,65
2022-08-08,409,Spring St (6),40.7223,-73.99714,176.0,0,65
2022-08-09,409,Spring St (6),40.7223,-73.99714,607.0,0,65
2022-08-30,409,Spring St (6),40.7223,-73.99714,196.0,0,65
2022-09-13,409,Spring St (6),40.7223,-73.99714,1047.0,0,65
2023-05-11,409,Spring St (6),40.7223,-73.99714,43.0,0,65
2023-06-14,409,Spring St (6),40.7223,-73.99714,442.0,0,65
2023-09-27,409,Spring St (6),40.7223,-73.99714,537.0,0,65
2023-10-04,409,Spring St (6),40.7223,-73.99714,254.0,0,65
2023-10-17,409,Spring St (6),40.7223,-73.99714,1199.0,1,65
2023-11-02,409,Spring St (6),40.7223,-73.99714,436.0,0,65
2023-11-03,409,Spring St (6),40.7223,-73.99714,281.0,0,65
2023-11-08,409,Spring St (6),40.7223,-73.99714,662.0,0,65
2024-01-15,409,Spring St (6),40.7223,-73.99714,348.0,0,65
2024-02-29,409,Spring St (6),40.7223,-73.99714,536.0,0,65
2024-03-05,409,Spring St (6),40.7223,-73.99714,437.0,0,65
2024-04-05,409,Spring St (6),40.7223,-73.99714,592.0,0,65
2024-04-16,409,Spring St (6),40.7223,-73.99714,48.0,0,65
2024-05-03,409,Spring St (6),40.7223,-73.99714,289.0,0,65
2024-05-07,409,Spring St (6),40.7223,-73.99714,1193.0,1,65
2024-05-17,409,Spring St (6),40.7223,-73.99714,24.0,0,65
2024-05-24,409,Spring St (6),40.7223,-73.99714,365.0,0,65
2024-05-31,409,Spring St (6),40.7223,-73.99714,454.0,0,65
2024-06-03,409,Spring St (6),40.7223,-73.99714,934.0,0,65
2024-06-13,409,Spring St (6),40.7223,-73.99714,224.0,0,65
2024-06-18,409,Spring St (6),40.7223,-73.99714,231.0,0,65
2024-06-20,409,Spring St (6),40.7223,-73.99714,61.0,0,65
2024-06-21,409,Spring St (6),40.7223,-73.99714,505.0,0,65
2024-06-28,409,Spring St (6),40.7223,-73.99714,405.0,0,65
2024-08-28,409,Spring St (6),40.7223,-73.99714,427.0,0,65
2024-08-29,409,Spring St (6),40.7223,-73.99714,10.0,0,65
2024-09-04,409,Spring St (6),40.7223,-73.99714,786.0,0,65
2024-09-05,409,Spring St (6),40.7223,-73.99714,1016.0,0,65
2024-09-13,409,Spring St (6),40.7223,-73.99714,739.0,0,65
2024-09-28,409,Spring St (6),40.7223,-73.99714,400.0,0,65
